Price,Stock Code,Stock Name,Close,High,Low,Open,Volume
Ticker,,,1876.HK,1876.HK,1876.HK,1876.HK,1876.HK
Date,,,,,,,
2020-01-02,1876.HK,百济神州,24.448930740356445,24.771841498305562,24.126019982407325,24.26440980446493,9841900
2020-01-03,1876.HK,百济神州,24.725711822509766,24.864103412338235,24.356671688985564,24.63345310892034,8397400
2020-01-06,1876.HK,百济神州,24.264408111572266,24.58731884699237,24.079888948276448,24.495058385483492,7314019
2020-01-07,1876.HK,百济神州,24.587318420410156,24.77183934022653,24.26440769059245,24.402799260315685,6845818
2020-01-08,1876.HK,百济神州,24.31053924560547,24.633449981336625,24.264408134945622,24.31053924560547,2969182
2020-01-09,1876.HK,百济神州,24.264408111572266,24.58731884699237,24.172149409785327,24.58731884699237,5615108
2020-01-10,1876.HK,百济神州,23.572458267211914,24.448930048304074,23.526328914405806,24.402800695497966,14936051
2020-01-13,1876.HK,百济神州,22.695987701416016,23.526328350062048,22.5114667751738,23.526328350062048,30641310
2020-01-14,1876.HK,百济神州,24.172149658203125,24.172149658203125,22.788248000513374,22.880506703248457,46473246
2020-01-15,1876.HK,百济神州,24.079891204833984,24.81797144662758,23.803109794369806,24.264410385421332,12649693
2020-01-16,1876.HK,百济神州,23.664718627929688,24.126019192839514,23.387938992872595,24.079889840237332,10332279
2020-01-17,1876.HK,百济神州,23.895368576049805,23.895368576049805,23.29567820200207,23.7108494085008,16330341
2020-01-20,1876.HK,百济神州,24.03375816345215,24.07988927469289,23.71084918337677,23.98762881193337,6929600
2020-01-21,1876.HK,百济神州,22.926637649536133,24.03375791189653,22.788247836706326,24.03375791189653,10085020
2020-01-22,1876.HK,百济神州,23.387937545776367,23.43406689552436,22.603726282007248,22.92663700940887,4884175
2020-01-23,1876.HK,百济神州,22.972768783569336,23.434069368619813,22.742118491044096,23.065029252523846,9642073
2020-01-24,1876.HK,百济神州,22.78824806213379,22.880506765118344,22.603727136720753,22.880506765118344,2263603
2020-01-29,1876.HK,百济神州,22.373077392578125,22.557598322385097,22.09629775758967,22.142427110180414,13660509
2020-01-30,1876.HK,百济神州,21.72725486755371,22.603726602986868,21.634996166747626,22.603726602986868,18987203
2020-01-31,1876.HK,百济神州,21.773386001586914,22.234686545011545,21.450475269245292,21.7272548914113,8641001
2020-02-03,1876.HK,百济神州,21.865646362304688,22.142425983205996,21.35821471102307,21.404345820987896,7588841
2020-02-04,1876.HK,百济神州,22.51146697998047,22.51146697998047,22.004037067780793,22.142426883860523,6936252
2020-02-05,1876.HK,百济神州,21.72725486755371,22.557597252583825,21.634996166747626,22.557597252583825,8537367
2020-02-06,1876.HK,百济神州,22.188554763793945,22.60372594420898,21.72725423432029,21.86564580093988,9030794
2020-02-07,1876.HK,百济神州,21.588865280151367,22.2808161016929,21.40434611690679,22.2808161016929,12158311
2020-02-10,1876.HK,百济神州,21.588865280151367,21.727255092515286,21.31208565542353,21.49660481866811,4743800
2020-02-11,1876.HK,百济神州,21.496604919433594,21.819515656277677,21.35821510642097,21.819515656277677,8113181
2020-02-12,1876.HK,百济神州,21.957904815673828,22.14242573401269,21.542735388994227,21.727254547611196,10200319
2020-02-13,1876.HK,百济神州,21.681127548217773,22.14242813435007,21.63499819349338,22.14242813435007,4258936
2020-02-14,1876.HK,百济神州,21.542736053466797,21.819515679790296,21.3582151294365,21.588865404613397,9401900
2020-02-17,1876.HK,百济神州,22.096296310424805,22.142425659994373,21.54273531698057,21.681125125411157,18329073
2020-02-18,1876.HK,百济神州,22.23468780517578,23.01889912538768,22.142427339317553,22.23468780517578,26298243
2020-02-19,1876.HK,百济神州,22.972768783569336,23.065029252523846,22.373078374948133,22.788249605382394,14557900
2020-02-20,1876.HK,百济神州,22.926637649536133,22.972767000572087,22.37307663849496,22.880506538778235,7145162
2020-02-21,1876.HK,百济神州,22.695987701416016,22.9266379793578,22.60372723829491,22.60372723829491,7644455
2020-02-24,1876.HK,百济神州,21.72725486755371,22.603726602986868,21.588865056622666,22.465336792055822,13754852
2020-02-25,1876.HK,百济神州,21.773386001586914,21.81951535204061,21.265954347986668,21.496604619698985,8796927
2020-02-26,1876.HK,百济神州,22.419204711914062,22.46533582004306,21.312084512645797,21.312084512645797,12841991
2020-02-27,1876.HK,百济神州,22.142427444458008,22.142427444458008,21.542737053115008,21.819516692281923,18638109
2020-02-28,1876.HK,百济神州,21.588865280151367,21.773386203117884,21.31208565542353,21.49660481866811,23639398
2020-03-02,1876.HK,百济神州,21.404346466064453,21.72725544694039,21.265954891721087,21.450475817697594,12318033
2020-03-03,1876.HK,百济神州,21.496604919433594,21.681125843265054,21.219825293408352,21.681125843265054,9489528
2020-03-04,1876.HK,百济神州,21.957904815673828,22.00403592511949,21.312085120931595,21.312085120931595,6467850
2020-03-05,1876.HK,百济神州,22.649858474731445,22.788250060789913,21.957907583327565,22.142428524924114,11177985
2020-03-06,1876.HK,百济神州,22.23468780517578,22.695988374744896,21.957906407601097,22.32694827103401,8065002
2020-03-09,1876.HK,百济神州,21.634998321533203,22.096298910395557,21.358216912382535,21.496606737096823,7884853
2020-03-10,1876.HK,百济神州,21.91177749633789,22.05016731805456,21.681127206902755,21.957906850336094,5942371
2020-03-11,1876.HK,百济神州,21.681127548217773,22.14242813435007,21.496606609876025,21.957907196008318,7415637
2020-03-12,1876.HK,百济神州,20.574003219604492,21.358214483430903,20.38948406087715,21.31208513367954,17142599
2020-03-13,1876.HK,百济神州,20.943044662475586,20.943044662475586,18.91332163660926,18.91332163660926,20960908
2020-03-16,1876.HK,百济神州,20.297225952148438,20.943047481787456,20.204965482239707,20.758526541969992,10892937
2020-03-17,1876.HK,百济神州,20.574003219604492,20.850784597278345,20.158833792676553,20.297223601652533,14023241
2020-03-18,1876.HK,百济神州,20.020442962646484,20.804652426755865,19.88205140100666,20.343351913881264,16675552
2020-03-19,1876.HK,百济神州,19.420751571655273,20.251093931831324,18.91332169352268,19.97431255853202,15081998
2020-03-20,1876.HK,百济神州,19.559144973754883,19.697534793531226,18.774933648726225,19.420753394256508,15746742
2020-03-23,1876.HK,百济神州,18.359764099121094,19.282365327817853,18.3044085181215,19.282365327817853,7002560
2020-03-24,1876.HK,百济神州,19.005582809448242,19.51301270515302,18.636542725324592,18.682672075944325,18273760
2020-03-25,1876.HK,百济神州,20.020442962646484,20.251093219083785,19.28236108621404,19.74366159908864,12407508
2020-03-26,1876.HK,百济神州,19.88205337524414,20.297224581945454,19.513013280244074,20.297224581945454,6259565
2020-03-27,1876.HK,百济神州,19.51301383972168,19.835924592000985,19.28236355376818,19.559144952745598,12663324
2020-03-30,1876.HK,百济神州,18.433568954467773,19.466882927044562,18.17524178111499,19.420751817715928,13115152
2020-03-31,1876.HK,百济神州,18.4520206451416,18.72880025093,18.322857063736592,18.544281100311675,11841914
2020-04-01,1876.HK,百济神州,17.86155891418457,18.682673378576375,17.658585533972985,18.682673378576375,7206120
2020-04-02,1876.HK,百济神州,17.898460388183594,18.0829813058881,17.547872756211294,17.80619992933134,5817530
2020-04-03,1876.HK,百济神州,17.34490203857422,17.99072358925692,16.920506326776334,17.99072358925692,11255995
2020-04-06,1876.HK,百济神州,17.30799674987793,17.41870789581133,16.60681970665263,17.36335232284463,8940191
2020-04-07,1876.HK,百济神州,18.009174346923828,18.249050850118824,17.437160876270838,17.437160876270838,36049967
2020-04-08,1876.HK,百济神州,18.433568954467773,18.433568954467773,17.71394124616001,17.71394124616001,21821151
2020-04-09,1876.HK,百济神州,19.19010353088379,19.420753822167114,18.59041312549156,18.91332388523263,16003883
2020-04-14,1876.HK,百济神州,19.46688461303711,19.697534900490815,19.236234325583407,19.559145079963,11933130
2020-04-15,1876.HK,百济神州,19.328493118286133,20.158833729251427,19.190101550023673,19.835923002842176,17940272
2020-04-16,1876.HK,百济神州,19.605274200439453,19.789795132097105,19.19010298407075,19.19010298407075,8473630
2020-04-17,1876.HK,百济神州,19.83592414855957,20.804654624019033,19.65140322003301,20.29722471015398,12481523
2020-04-20,1876.HK,百济神州,20.112703323364258,20.29722424768655,19.789794345383168,20.29722424768655,12717033
2020-04-21,1876.HK,百济神州,19.605274200439453,19.974314304032735,19.19010298407075,19.928184950979333,15198764
2020-04-22,1876.HK,百济神州,19.789794921875,19.882053627001763,19.05171296280688,19.05171296280688,16321227
2020-04-23,1876.HK,百济神州,19.37462043762207,19.974310718270793,19.236230643583397,19.74366047496577,8444370
2020-04-24,1876.HK,百济神州,19.143972396850586,19.37462266669216,18.821061667128003,18.821061667128003,2144671
2020-04-27,1876.HK,百济神州,19.236234664916992,19.42075384230171,18.774934081872086,19.143974196363597,6289600
2020-04-28,1876.HK,百济神州,19.005582809448242,19.51301270515302,18.77493253690572,19.374622893571892,6405700
2020-04-29,1876.HK,百济神州,19.51301383972168,19.605274306047487,19.143973734140488,19.3284946667921,8238450
2020-05-04,1876.HK,百济神州,20.527875900268555,20.527875900268555,19.005584331518897,19.190103508497057,16152025
2020-05-05,1876.HK,百济神州,20.389484405517578,20.98917476103123,19.92818386131909,20.94304541050015,18682900
2020-05-06,1876.HK,百济神州,20.066574096679688,20.481745299120465,20.020444745173805,20.481745299120465,17873188
2020-05-07,1876.HK,百济神州,19.559144973754883,20.251095832358637,19.190103108055258,20.251095832358637,30067453
2020-05-08,1876.HK,百济神州,20.620134353637695,20.7123948129722,19.374622551926606,19.743662629542733,46488459
2020-05-11,1876.HK,百济神州,21.450477600097656,21.86564883818194,20.712397354305722,20.89691653589265,26201166
2020-05-12,1876.HK,百济神州,21.127565383911133,21.77338687448547,20.804654638623965,21.77338687448547,17035940
2020-05-13,1876.HK,百济神州,21.865646362304688,22.18855533344891,20.943045279671104,20.943045279671104,21419141
2020-05-14,1876.HK,百济神州,21.127565383911133,21.865647338813517,20.989175567280057,21.819516226788497,14796631
2020-05-15,1876.HK,百济神州,21.450477600097656,21.542738070752176,20.80465606523813,21.358217129443137,12227961
2020-05-18,1876.HK,百济神州,20.758525848388672,21.450476710001627,20.62013602801049,21.219826422797308,15718324
2020-05-19,1876.HK,百济神州,20.622499465942383,21.460433640756623,20.57594825793622,21.367331224744294,9111087
2020-05-20,1876.HK,百济神州,20.203535079956055,20.855260929616463,20.017326679587416,20.855260929616463,8649534
2020-05-21,1876.HK,百济神州,20.063875198364258,20.669051530415008,20.01732399242867,20.482843155043287,6144850
2020-05-22,1876.HK,百济神州,18.806976318359375,19.831117133788553,18.509042539814995,19.55180632518329,14674932
2020-05-25,1876.HK,百济神州,19.458702087402344,19.55180628200342,18.34145707963389,18.34145707963389,10472524
2020-05-26,1876.HK,百济神州,19.69146156311035,19.92422116025306,19.179391159722307,19.551806159987684,12532811
2020-05-27,1876.HK,百济神州,19.78456687927246,20.017326489616842,19.458703069627347,20.017326489616842,7785746
2020-05-28,1876.HK,百济神州,19.78456687927246,20.250086099961223,19.50525605718516,19.970775277873926,12102230
2020-05-29,1876.HK,百济神州,20.203535079956055,20.436294692509396,19.505256242296028,19.738015854849372,41173620
2020-06-01,1876.HK,百济神州,20.715604782104492,20.808708978984786,20.203534362985156,20.808708978984786,15393422
2020-06-02,1876.HK,百济神州,21.460433959960938,21.460433959960938,20.43629316207413,20.669052757196546,10210828
2020-06-03,1876.HK,百济神州,23.089752197265625,23.089752197265625,21.413883744943796,21.460434955802512,22436014
2020-06-04,1876.HK,百济神州,23.741477966308594,23.834582156633534,22.71733542436371,23.27595879049862,17852293
2020-06-05,1876.HK,百济神州,23.089752197265625,23.694928593318103,22.950096788874617,23.694928593318103,8167647
2020-06-08,1876.HK,百济神州,23.089752197265625,23.4621689873948,22.577681774560308,23.4621689873948,8862732
2020-06-09,1876.HK,百济神州,23.648374557495117,23.881134153092148,23.27595955970283,23.41561496189809,9275457
2020-06-10,1876.HK,百济神州,22.903545379638672,23.741479598541886,22.531130368550006,23.601824191360492,9410312
2020-06-11,1876.HK,百济神州,22.251815795898438,22.903543339100587,22.251815795898438,22.763887944361468,7545705
2020-06-12,1876.HK,百济神州,21.925952911376953,22.158712503964033,21.413882518011285,21.55353791840058,8434779
2020-06-15,1876.HK,百济神州,20.762157440185547,21.739748911864538,20.669055012628956,21.506989291343107,15645875
2020-06-16,1876.HK,百济神州,21.413881301879883,21.646640881248143,21.088017535601384,21.367330096332093,9273500
2020-06-17,1876.HK,百济神州,21.274227142333984,21.553537943437018,20.669052556067562,21.4138825428855,7022354
2020-06-18,1876.HK,百济神州,21.32077980041504,21.646643607737506,21.13457317895569,21.181124390366808,5106318
2020-06-19,1876.HK,百济神州,21.6000919342041,21.64664314461928,20.90181312308735,21.134572726792936,12046296
2020-06-22,1876.HK,百济神州,20.9483642578125,21.506987659850466,20.762155865194895,21.367332253294688,6667602
2020-06-23,1876.HK,百济神州,21.506988525390625,21.78629934974294,20.808709688694922,20.994916312991496,5952540
2020-06-24,1876.HK,百济神州,21.134572982788086,21.553539209044008,20.994915798221243,21.553539209044008,6320706
2020-06-26,1876.HK,百济神州,20.762157440185547,21.320780884599973,20.762157440185547,21.320780884599973,5431059
2020-06-29,1876.HK,百济神州,20.482845306396484,20.808709109615762,20.343189898106754,20.57594950386126,5967000
2020-06-30,1876.HK,百济神州,20.994916915893555,21.041469905165723,20.482846464604428,20.482846464604428,7046505
2020-07-02,1876.HK,百济神州,21.041467666625977,21.55353806343744,20.76215508815309,21.55353806343744,8664553
2020-07-03,1876.HK,百济神州,21.041467666625977,21.32077846928409,20.855259280977386,21.134571859450272,5249393
2020-07-06,1876.HK,百济神州,21.646642684936523,21.972506478367347,21.041468083316314,21.088019292742942,7395300
2020-07-07,1876.HK,百济神州,21.6000919342041,22.251817759090827,21.274228133853317,22.06561114161527,9880068
2020-07-08,1876.HK,百济神州,22.15871238708496,22.95009535286973,21.646641996420275,21.73974618812697,14172821
2020-07-09,1876.HK,百济神州,22.065608978271484,22.484575158376586,21.786296415720077,22.298368559156987,9856251
2020-07-10,1876.HK,百济神州,21.460433959960938,22.065610327931047,21.041467754229455,22.065610327931047,7265928
2020-07-13,1876.HK,百济神州,22.112163543701172,22.112163543701172,21.13457386577931,21.506988896615496,11186545
2020-07-14,1876.HK,百济神州,22.903545379638672,22.903545379638672,21.786298570557822,21.832851556828185,13033539
2020-07-15,1876.HK,百济神州,22.531129837036133,23.6483748439461,22.344921447977068,23.27595984164278,17959574
2020-07-16,1876.HK,百济神州,21.413881301879883,22.810438778089438,21.274225909421858,22.624230404268967,12782364
2020-07-17,1876.HK,百济神州,22.065608978271484,22.065608978271484,21.227673066431937,21.41388144146621,4917089
2020-07-20,1876.HK,百济神州,22.298370361328125,22.298370361328125,21.320778977110535,22.065610761630815,7186649
2020-07-21,1876.HK,百济神州,22.856992721557617,23.043201117683026,22.158713899809644,22.344922295935056,12538118
2020-07-22,1876.HK,百济神州,21.87940216064453,22.81044055045919,21.87940216064453,22.717336356314767,6407620
2020-07-23,1876.HK,百济神州,22.531129837036133,22.903544839339457,21.879402251144214,22.06561064020328,6653022
2020-07-24,1876.HK,百济神州,22.112163543701172,22.577682776200145,22.01905934203839,22.15871475662509,4237835
2020-07-27,1876.HK,百济神州,22.298370361328125,22.624232380252504,21.925953581160577,22.205266166286236,7101076
2020-07-28,1876.HK,百济神州,23.55527114868164,23.55527114868164,22.577681524938093,22.99664952129381,19543709
2020-07-29,1876.HK,百济神州,23.741477966308594,23.88113336388864,23.043199202593634,23.741477966308594,12351120
2020-07-30,1876.HK,百济神州,24.905277252197266,26.162179449994483,24.67251765170944,25.13803685268509,39178640
2020-07-31,1876.HK,百济神州,26.162179946899414,26.860458761625477,25.510452342829147,25.603556539955594,21936326
2020-08-03,1876.HK,百济神州,25.743209838867188,26.115624821050073,24.95182689184437,26.022522407365383,14967616
2020-08-04,1876.HK,百济神州,25.044933319091797,26.208731352282076,24.812173712453742,26.022524732460553,14195351
2020-08-05,1876.HK,百济神州,25.32424545288086,25.789764657707234,24.905277458211184,25.27769246690932,14594475
2020-08-06,1876.HK,百济神州,24.951828002929688,25.557004373716453,24.43975760160297,25.51045138898643,8407300
2020-08-07,1876.HK,百济神州,24.439760208129883,25.370798692249117,24.346656004554962,25.04493486764439,7792539
2020-08-10,1876.HK,百济神州,24.253549575805664,24.7190687751556,23.601823762204646,24.020789976130697,9837484
2020-08-11,1876.HK,百济神州,25.37079620361328,25.696659996253842,24.672517409018422,24.95182821653044,14884086
2020-08-12,1876.HK,百济神州,25.65010643005371,25.743210622386826,24.765621042426034,25.51045102946142,11593166
2020-08-13,1876.HK,百济神州,25.37079620361328,26.06907499820814,25.324244994299544,26.06907499820814,9248430
2020-08-14,1876.HK,百济神州,25.88286590576172,26.25528267340759,25.184587130147843,25.650106313890426,7829333
2020-08-17,1876.HK,百济神州,25.51045036315918,25.882865346949846,25.324243759171207,25.65010576010384,7037587
2020-08-18,1876.HK,百济神州,25.60355567932129,25.882866485497054,25.32424487314552,25.882866485497054,4194713
2020-08-19,1876.HK,百济神州,26.069074630737305,26.208730032524727,25.510451247772835,25.882866244477555,5735886
2020-08-20,1876.HK,百济神州,25.044933319091797,25.929420534642357,24.76562250145208,25.929420534642357,8529816
2020-08-21,1876.HK,百济神州,25.277690887451172,25.463899268072563,24.858724694775134,25.324243870513882,3300837
2020-08-24,1876.HK,百济神州,25.743209838867188,25.789762821524242,25.324243649841964,25.324243649841964,3474131
2020-08-25,1876.HK,百济神州,25.51045036315918,25.97596953685119,25.231139569269864,25.97596953685119,3553490
2020-08-26,1876.HK,百济神州,25.09148406982422,25.696658637988694,24.951826897635353,25.603554448467687,3610736
