Price,Stock Code,Stock Name,Close,High,Low,Open,Volume
Ticker,,,6886.HK,6886.HK,6886.HK,6886.HK,6886.HK
Date,,,,,,,
2020-01-02,6886.HK,华泰证券,10.911222457885742,11.02064759298608,10.770533104956415,10.864325758443384,11676000
2020-01-03,6886.HK,华泰证券,10.833061218261719,11.036279000801999,10.786165265612564,11.020647265051522,7212710
2020-01-06,6886.HK,华泰证券,10.739269256591797,10.879958614361277,10.64547659987807,10.723637519838396,5536270
2020-01-07,6886.HK,华泰证券,10.84869384765625,10.864325583620332,10.692372761026741,10.692372761026741,4063400
2020-01-08,6886.HK,华泰证券,10.473523139953613,10.723637639376053,10.36409874526672,10.676740937797538,6731405
2020-01-09,6886.HK,华泰证券,10.817429542541504,10.833061278378727,10.551683324729133,10.551683324729133,7199380
2020-01-10,6886.HK,华泰证券,10.676741600036621,10.958120336165033,10.59858141975482,10.911223631677688,6485000
2020-01-13,6886.HK,华泰证券,10.895590782165527,10.911223264935154,10.629845283662108,10.77053390159973,6856674
2020-01-14,6886.HK,华泰证券,10.973751068115234,11.176968859935348,10.879958413136205,10.989383549977287,15082953
2020-01-15,6886.HK,华泰证券,10.84869384765625,11.083175850299382,10.770532931642625,10.942486499633954,4335076
2020-01-16,6886.HK,华泰证券,10.84869384765625,10.958118980995774,10.676740279664921,10.84869384765625,6357287
2020-01-17,6886.HK,华泰证券,10.942486763000488,11.051911898973685,10.81742989068698,10.926854281262422,6076473
2020-01-20,6886.HK,华泰证券,10.911222457885742,11.051911810815069,10.817429804398776,11.02064759298608,4479951
2020-01-21,6886.HK,华泰证券,10.410994529724121,10.801797636640465,10.379730310986725,10.801797636640465,12116600
2020-01-22,6886.HK,华泰证券,10.754900932312012,10.754900932312012,10.317201155070062,10.5673156329502,5324200
2020-01-23,6886.HK,华泰证券,10.379730224609375,10.708004891319112,10.270305832637973,10.708004891319112,3185600
2020-01-24,6886.HK,华泰证券,10.457892417907715,10.473524156352338,10.317203044916813,10.317203044916813,7217800
