Price,Stock Code,Stock Name,Close,High,Low,Open,Volume
Ticker,,,3898.HK,3898.HK,3898.HK,3898.HK,3898.HK
Date,,,,,,,
2020-01-02,3898.HK,中车时代电气,26.809524536132812,26.809524536132812,25.588854424279525,26.04095433795672,2256700
2020-01-03,3898.HK,中车时代电气,26.131376266479492,26.945155816027412,25.995746628992244,26.583476207853273,2435598
2020-01-06,3898.HK,中车时代电气,25.27238655090332,25.905325412469942,25.091545890670368,25.724486476861344,2745556
2020-01-07,3898.HK,中车时代电气,25.7244873046875,25.814905913089337,25.18196703115444,25.49843733443409,2056256
2020-01-08,3898.HK,中车时代电气,25.00112533569336,25.453225257585192,24.684655045444213,25.181965994299826,1734906
2020-01-09,3898.HK,中车时代电气,25.58885383605957,25.634064861162592,25.136753932774955,25.136753932774955,1293520
2020-01-10,3898.HK,中车时代电气,25.995746612548828,26.13137624995029,25.58885597572004,25.860116975147367,628500
2020-01-13,3898.HK,中车时代电气,25.81490707397461,26.402638402763017,25.679277430648238,26.221797728578203,1133673
2020-01-14,3898.HK,中车时代电气,26.176586151123047,26.673895375045344,25.950536190317578,26.176586151123047,1617500
2020-01-15,3898.HK,中车时代电气,26.809524536132812,27.08078551911371,26.17658569175932,26.221794993277317,3292801
2020-01-16,3898.HK,中车时代电气,25.81490707397461,26.945156976068496,25.679277430648238,26.945156976068496,2159424
2020-01-17,3898.HK,中车时代电气,26.447845458984375,26.493054761372218,25.769695575420673,26.493054761372218,1915819
2020-01-20,3898.HK,中车时代电气,26.176586151123047,26.7643157042924,26.08616582187599,26.719104677356704,413997
2020-01-21,3898.HK,中车时代电气,25.317596435546875,26.13137597605029,25.317596435546875,26.0409556438556,639702
2020-01-22,3898.HK,中车时代电气,25.995746612548828,26.08616694569127,25.136756034632235,25.769696642004927,905400
2020-01-23,3898.HK,中车时代电气,24.68465805053711,25.995748673484403,24.50381909453977,25.995748673484403,1136794
